2026-04-29T02:40:58.745Z,worker_id=19756,session_id=sess_mojg7be6_19756,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430429787-8pdmik.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430429787-8pdmik.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:58.746Z,worker_id=19756,session_id=sess_mojg7be6_19756,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430429788-bw4fzb.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430429788-bw4fzb.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:58.748Z,worker_id=19756,session_id=sess_mojg7be6_19756,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430429789-519xmu.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430429789-519xmu.json",reason="SIGNATURE_INVALID"
2026-04-29T02:41:29.751Z,worker_id=25296,session_id=sess_mojg7zbk_25296,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430460346-j6zr3d.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430460346-j6zr3d.json",reason="SIGNATURE_INVALID"
2026-04-29T02:41:29.752Z,worker_id=25296,session_id=sess_mojg7zbk_25296,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430460347-355hl5.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430460347-355hl5.json",reason="SIGNATURE_INVALID"
2026-04-29T02:41:29.753Z,worker_id=25296,session_id=sess_mojg7zbk_25296,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430460348-ukc8nj.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430460348-ukc8nj.json",reason="SIGNATURE_INVALID"
2026-04-29T02:41:29.754Z,worker_id=25296,session_id=sess_mojg7zbk_25296,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430460349-79pgqq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430460349-79pgqq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:00.638Z,worker_id=25404,session_id=sess_mojg8n5i_25404,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430491253-ztroz9.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430491253-ztroz9.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:00.640Z,worker_id=25404,session_id=sess_mojg8n5i_25404,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430491255-wlizpr.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430491255-wlizpr.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:00.641Z,worker_id=25404,session_id=sess_mojg8n5i_25404,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430491256-eexrg1.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430491256-eexrg1.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:00.642Z,worker_id=25404,session_id=sess_mojg8n5i_25404,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430491258-zm9xu3.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430491258-zm9xu3.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:31.683Z,worker_id=54668,session_id=sess_mojg9b3v_54668,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430521834-lc6ii8.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430521834-lc6ii8.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:31.685Z,worker_id=54668,session_id=sess_mojg9b3v_54668,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430521835-hnssec.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430521835-hnssec.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:31.686Z,worker_id=54668,session_id=sess_mojg9b3v_54668,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430521836-kb5o1r.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430521836-kb5o1r.json",reason="SIGNATURE_INVALID"
2026-04-29T02:42:31.687Z,worker_id=54668,session_id=sess_mojg9b3v_54668,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430521837-hoxj4s.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430521837-hoxj4s.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:02.621Z,worker_id=39964,session_id=sess_mojg9yz9_39964,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430552551-1k2esx.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430552551-1k2esx.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:02.622Z,worker_id=39964,session_id=sess_mojg9yz9_39964,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430552552-ri3be6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430552552-ri3be6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:02.624Z,worker_id=39964,session_id=sess_mojg9yz9_39964,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430552554-lw7v0x.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430552554-lw7v0x.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:02.625Z,worker_id=39964,session_id=sess_mojg9yz9_39964,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430552555-08swxr.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430552555-08swxr.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:33.537Z,worker_id=47492,session_id=sess_mojgamu1_47492,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430583241-zlygik.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430583241-zlygik.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:33.538Z,worker_id=47492,session_id=sess_mojgamu1_47492,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430583243-5ojex0.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430583243-5ojex0.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:33.539Z,worker_id=47492,session_id=sess_mojgamu1_47492,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430583243-gbu66o.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430583243-gbu66o.json",reason="SIGNATURE_INVALID"
2026-04-29T02:43:33.541Z,worker_id=47492,session_id=sess_mojgamu1_47492,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430583244-iqktmb.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430583244-iqktmb.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.465Z,worker_id=65428,session_id=sess_mojgbap4_65428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613932-ohkz3v.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613932-ohkz3v.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.466Z,worker_id=51680,session_id=sess_mojgbap3_51680,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613932-ohkz3v.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613932-ohkz3v.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.467Z,worker_id=51680,session_id=sess_mojgbap3_51680,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613933-srqcg6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613933-srqcg6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.468Z,worker_id=65428,session_id=sess_mojgbap4_65428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613933-srqcg6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613933-srqcg6.lane-worker-2026-04-29T02-44-04-467Z.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.468Z,worker_id=65428,session_id=sess_mojgbap4_65428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613934-x81rt6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613934-x81rt6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.469Z,worker_id=51680,session_id=sess_mojgbap3_51680,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613934-x81rt6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613934-x81rt6.lane-worker-2026-04-29T02-44-04-468Z.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.470Z,worker_id=51680,session_id=sess_mojgbap3_51680,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613935-xgpwj6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613935-xgpwj6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:04.470Z,worker_id=65428,session_id=sess_mojgbap4_65428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430613935-xgpwj6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430613935-xgpwj6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:35.138Z,worker_id=10520,session_id=sess_mojgbyd5_10520,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430644810-2dvei9.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430644810-2dvei9.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:35.140Z,worker_id=10520,session_id=sess_mojgbyd5_10520,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430644812-a1e85x.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430644812-a1e85x.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:35.141Z,worker_id=10520,session_id=sess_mojgbyd5_10520,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430644813-ldyims.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430644813-ldyims.json",reason="SIGNATURE_INVALID"
2026-04-29T02:44:35.142Z,worker_id=10520,session_id=sess_mojgbyd5_10520,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430644814-2pjncf.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430644814-2pjncf.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.008Z,worker_id=18656,session_id=sess_mojgcm6m_18656,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430675332-sunt2v.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430675332-sunt2v.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.011Z,worker_id=18656,session_id=sess_mojgcm6m_18656,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430675334-tcaei0.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430675334-tcaei0.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.012Z,worker_id=18656,session_id=sess_mojgcm6m_18656,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430675335-qo7laj.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430675335-qo7laj.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.013Z,worker_id=18656,session_id=sess_mojgcm6m_18656,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430675336-7q2aq4.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430675336-7q2aq4.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.304Z,worker_id=32264,session_id=sess_mojgcmev_32264,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430706112-ds2boc.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430706112-ds2boc.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.306Z,worker_id=32264,session_id=sess_mojgcmev_32264,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430706113-ekcylg.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430706113-ekcylg.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.307Z,worker_id=32264,session_id=sess_mojgcmev_32264,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430706114-tq0jmy.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430706114-tq0jmy.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:06.308Z,worker_id=32264,session_id=sess_mojgcmev_32264,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430706115-uk1jg6.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430706115-uk1jg6.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:37.024Z,worker_id=62212,session_id=sess_mojgda47_62212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430736757-02hiub.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430736757-02hiub.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:37.026Z,worker_id=62212,session_id=sess_mojgda47_62212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430736759-syqj41.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430736759-syqj41.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:37.027Z,worker_id=62212,session_id=sess_mojgda47_62212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430736760-st03m8.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430736760-st03m8.json",reason="SIGNATURE_INVALID"
2026-04-29T02:45:37.028Z,worker_id=62212,session_id=sess_mojgda47_62212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430736761-4tfu5e.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430736761-4tfu5e.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:07.619Z,worker_id=12576,session_id=sess_mojgdxq4_12576,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430767353-b02gxj.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430767353-b02gxj.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:07.621Z,worker_id=12576,session_id=sess_mojgdxq4_12576,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430767354-64xqkk.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430767354-64xqkk.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:07.622Z,worker_id=12576,session_id=sess_mojgdxq4_12576,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430767355-4fkn5c.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430767355-4fkn5c.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:07.623Z,worker_id=12576,session_id=sess_mojgdxq4_12576,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430767356-rqm1hl.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430767356-rqm1hl.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:38.533Z,worker_id=26176,session_id=sess_mojgelkn_26176,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430798130-jlx6cg.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430798130-jlx6cg.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:38.535Z,worker_id=26176,session_id=sess_mojgelkn_26176,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430798132-aa6h08.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430798132-aa6h08.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:38.536Z,worker_id=26176,session_id=sess_mojgelkn_26176,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430798133-5s0k8v.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430798133-5s0k8v.json",reason="SIGNATURE_INVALID"
2026-04-29T02:46:38.537Z,worker_id=26176,session_id=sess_mojgelkn_26176,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430798134-acetea.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430798134-acetea.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:09.223Z,worker_id=56356,session_id=sess_mojgf99a_56356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430828914-1w99qf.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430828914-1w99qf.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:09.224Z,worker_id=56356,session_id=sess_mojgf99a_56356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430828915-fc9w0e.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430828915-fc9w0e.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:09.226Z,worker_id=56356,session_id=sess_mojgf99a_56356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430828917-a5w027.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430828917-a5w027.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:09.227Z,worker_id=56356,session_id=sess_mojgf99a_56356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430828919-565k3w.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430828919-565k3w.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:40.306Z,worker_id=61940,session_id=sess_mojgfx8p_61940,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430859987-fjkm86.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430859987-fjkm86.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:40.308Z,worker_id=61940,session_id=sess_mojgfx8p_61940,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430859988-kmxf8m.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430859988-kmxf8m.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:40.310Z,worker_id=61940,session_id=sess_mojgfx8p_61940,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430859990-n5gwkp.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430859990-n5gwkp.json",reason="SIGNATURE_INVALID"
2026-04-29T02:47:40.311Z,worker_id=61940,session_id=sess_mojgfx8p_61940,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430859992-xn4kb3.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430859992-xn4kb3.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:10.967Z,worker_id=34892,session_id=sess_mojggkwf_34892,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430890678-vvv22g.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430890678-vvv22g.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:10.969Z,worker_id=34892,session_id=sess_mojggkwf_34892,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430890679-0n4gw1.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430890679-0n4gw1.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:10.971Z,worker_id=34892,session_id=sess_mojggkwf_34892,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430890682-yjxcp4.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430890682-yjxcp4.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:10.972Z,worker_id=34892,session_id=sess_mojggkwf_34892,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430890683-ewhcid.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430890683-ewhcid.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:41.805Z,worker_id=27880,session_id=sess_mojgh8oz_27880,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430921516-f4d4po.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430921516-f4d4po.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:41.806Z,worker_id=27880,session_id=sess_mojgh8oz_27880,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430921517-mpaqwl.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430921517-mpaqwl.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:41.807Z,worker_id=27880,session_id=sess_mojgh8oz_27880,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430921518-wxkaeb.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430921518-wxkaeb.json",reason="SIGNATURE_INVALID"
2026-04-29T02:48:41.808Z,worker_id=27880,session_id=sess_mojgh8oz_27880,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430921520-rz8x8e.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430921520-rz8x8e.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:13.013Z,worker_id=57544,session_id=sess_mojghwrv_57544,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430952527-ao7pbq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430952527-ao7pbq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:13.014Z,worker_id=57544,session_id=sess_mojghwrv_57544,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430952530-bprtzx.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430952530-bprtzx.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:13.015Z,worker_id=57544,session_id=sess_mojghwrv_57544,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430952532-t56xsw.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430952532-t56xsw.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:13.017Z,worker_id=57544,session_id=sess_mojghwrv_57544,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430952534-y39zty.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430952534-y39zty.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:43.955Z,worker_id=17212,session_id=sess_mojgiknd_17212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430983663-d5h83k.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430983663-d5h83k.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:43.956Z,worker_id=17212,session_id=sess_mojgiknd_17212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430983664-h5rjku.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430983664-h5rjku.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:43.957Z,worker_id=17212,session_id=sess_mojgiknd_17212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430983665-an3696.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430983665-an3696.json",reason="SIGNATURE_INVALID"
2026-04-29T02:49:43.958Z,worker_id=17212,session_id=sess_mojgiknd_17212,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430983667-x2pl2e.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430983667-x2pl2e.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.020Z,worker_id=46852,session_id=sess_mojgj8l5_46852,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431014401-l69swq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431014401-l69swq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.022Z,worker_id=46852,session_id=sess_mojgj8l5_46852,from_path="S:\SwarmMind\lanes\swarmmind\inbox\task-1777430988159.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\task-1777430988159.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.024Z,worker_id=46852,session_id=sess_mojgj8l5_46852,from_path="S:\SwarmMind\lanes\swarmmind\inbox\task-1777430988168.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\task-1777430988168.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.558Z,worker_id=42428,session_id=sess_mojgj918_42428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431015153-vr1lon.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431015153-vr1lon.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.560Z,worker_id=42428,session_id=sess_mojgj918_42428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431015154-3c93i0.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431015154-3c93i0.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.562Z,worker_id=42428,session_id=sess_mojgj918_42428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431015156-ud5nbp.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431015156-ud5nbp.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.563Z,worker_id=42428,session_id=sess_mojgj918_42428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431015157-w7t3cq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431015157-w7t3cq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:50:15.563Z,worker_id=42428,session_id=sess_mojgj918_42428,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777431015279-3zkouf.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777431015279-3zkouf.json",reason="SIGNATURE_INVALID"
